id,p8,q8
219,74.79325306,2.799436395
220,77.69067383,16.45826664
221,31.91164848,57.52763786
222,9.767041447,-33.27851601
223,57.41282584,-23.85117614
224,66.67000511,-24.33148459
225,17.76531107,49.89563302
226,32.46383147,20.70922911
227,-15.42861049,-0.031735589
228,-4.838023967,20.1050186
229,-5.192562664,9.570509814
230,54.61013381,-24.95713623
231,34.4131181,48.11644707
232,28.73597502,15.902878
233,35.45916584,11.00404896
234,-1.746132933,7.291068212
235,-11.33362277,43.22465469
236,8.605479406,62.10723214
237,6.821836638,-16.51641444
238,-18.86097221,-20.81999245
239,52.33754241,-16.19545145
240,76.94071664,13.24759225
241,72.70726155,-43.24053144
242,1.846174583,17.7355086
243,-11.40111979,40.44221773
244,39.31416656,52.29756128
245,36.84448458,-22.80052069
246,27.37393879,23.91748837
247,-5.400534813,-42.5871726
248,86.87915584,-10.07195586
249,51.90891154,52.29603457
250,26.40977999,22.69020729
251,27.7861262,64.46374811
252,41.61532162,26.89602702
253,40.49472094,-35.7643639
254,2.18601641,13.71959786
255,-6.357838006,-15.74895254
256,14.10580019,-42.9915153
257,77.05360451,26.85796066
258,64.13019808,55.84949293
259,-9.192720576,16.83662573
260,60.95790113,64.16402263
261,46.53273431,-33.44607312
262,31.61515408,-3.772529429
263,46.740087,52.84595446
264,67.55681438,11.55013286
265,4.713964813,51.20514505
266,74.5937711,-24.75243078
267,64.1794389,2.453560384
268,0.678006044,2.608418333
269,42.4745695,7.565940786
270,-10.45175037,11.76739582
271,71.6299446,-22.43268123
272,-16.98420186,47.76028621
273,-0.138639187,11.02754837
274,78.97211106,31.86999673
275,47.28788733,16.86948024
276,66.63330163,-32.74805754
277,-13.91784364,-10.15476279
278,12.01903374,-40.38653957
279,3.532273572,27.72036602
280,-3.594507837,-4.039932339
281,46.28079169,31.83715336
282,20.18894413,29.86330526
283,19.35564322,13.09313418
284,83.4707695,-30.03609004
285,82.62668163,7.183820071
286,12.38994256,-17.64295612
287,-11.59530219,2.297990569
288,78.10092551,-34.50987265
289,52.37052465,-2.978501065
290,-1.2732295,5.934303178
291,38.67397716,27.42204311
292,23.76729404,6.259429039
293,55.5616522,-14.28491501
294,66.39831995,-19.12299073
295,72.04071404,65.36542957
296,59.86629061,14.79619331
297,51.81190374,-35.48650198
298,29.2048648,-7.920951027
299,4.655861373,65.7272682
300,25.13307564,-37.02519329
301,30.17428621,1.762759329
302,72.45042317,-1.029646104
303,55.70717549,66.89363171
304,41.26881132,-5.691595376
305,67.8774935,39.73065945
306,-13.89999407,17.67793654
307,74.862418,53.67085815
308,50.41993092,-33.36045835
309,19.11072971,-39.58085372
310,54.73952569,0.151396628
311,-23.73540267,36.59638193
312,63.40456977,62.38132338
313,-7.02523082,-42.01283667
314,75.59601707,64.64839593
315,-23.66686582,-35.94534415
316,14.63151524,-32.16958181
317,2.533657842,-9.127907435
318,77.75438992,-1.592271677
319,16.98735471,-41.92634508
320,19.09563067,-18.55417546
321,65.80043983,67.117128
322,46.96511039,34.91564816
323,50.61772271,64.53148284
324,27.08254695,55.35140536
325,75.3456277,11.9507681
326,36.11642862,40.84018509
327,30.20671713,54.79477165
328,-16.45052719,-13.76049228
329,32.7720165,-28.94237113
330,38.40686943,51.85042544
331,-3.999697681,40.77193678
332,29.42982978,58.21085983
333,-9.033314463,34.82572735
334,44.9683993,-1.155172418
335,30.32197118,-42.89666317
336,38.32848484,-41.41493532
337,47.24451987,-20.04791993
338,44.92556306,5.655977644
339,51.77432233,-43.71196751
340,21.64096837,36.56571375
341,2.674184846,54.07453661
342,22.38839291,-21.57842716
343,66.16998749,-21.37932076
344,6.588861674,17.68947637
345,71.69135579,4.714097304
346,4.296622905,40.30140649
347,11.66899791,32.54581733
348,47.98799154,-23.6190137
349,42.95477517,35.88415949
350,32.18606003,29.2769276
351,45.48720128,47.91979469
352,58.37091445,-6.101513128
353,-15.70806853,-38.99185342
354,72.0756827,60.23891715
355,25.17337884,-30.84767529
356,26.78935324,-34.31691432
357,3.180746102,18.28255094
358,13.38839039,44.25238084
359,-23.41810072,-1.11458583
360,49.74450346,62.65372512
361,12.58334741,4.241664881
362,-16.94816919,-19.06592806
363,8.773356262,-44.91847982
364,82.36003021,-7.095112311
365,76.71953776,-29.31350639
366,-19.14677805,63.54440935
367,51.5619652,-19.95169942
368,61.22412568,46.29377568
369,-20.48453795,-33.29810128
370,10.5635096,41.54630012
371,0.126115911,-39.12349168
372,-0.736546248,-37.31693554
373,-17.62577635,64.960258
374,43.42660664,-23.77283527
375,44.05278017,25.73924534
376,11.76756586,61.19088916
377,75.07427639,52.74230193
378,32.95457974,20.8364525
379,58.42698699,-8.461818013
380,61.17317957,-31.82685335
381,-23.11406825,-12.56052186
382,-23.84308269,-31.69935394
383,-0.449969076,-37.73231841
384,87.83640885,27.57618178
385,37.87389024,-15.74163393
386,77.50356572,22.78484249
387,68.7466174,12.27566118
388,42.99819178,-5.275343864
389,-8.999217837,59.49351839
390,-1.736822708,-4.573717505
391,0.534850405,-16.4678873
392,64.38320109,-30.56739147
393,-0.592216293,18.28348307
394,82.63035007,42.81374775
395,16.26053448,54.07100675
396,-21.94712504,43.5845517
397,9.154068271,60.06858243
398,41.36275695,-28.79071601
399,21.05128569,-41.13761566
400,22.2804949,-14.67314508
401,84.12397268,30.99602298
402,9.358593781,1.951837128
403,51.00573685,43.15951399
404,45.11061185,10.94470079
405,66.58102014,43.25237267
406,-6.903645454,-1.36611374
407,-20.17556975,21.21392944
408,15.55198563,44.3616586
409,48.53209059,-6.756732911
410,80.9549084,12.44556212
411,66.74285678,38.87652679
412,-19.01560097,-33.07084526
413,50.65627793,48.04116324
414,3.095655779,30.77913148
415,38.45479605,-10.35747449
416,47.58969577,9.582244967
417,83.58323693,-33.1602148
418,-3.55561123,-16.72679325
419,6.807398589,-36.36487171
420,1.25143285,58.90281279
421,74.18669374,40.65585795
422,7.652181955,-34.37334832
423,8.222942555,59.51688256
424,42.12238955,47.92346903
425,78.63140284,14.08400709
426,79.02497069,58.63079102
427,-6.997833173,-36.08660281
428,80.63031976,-37.05359247
429,-6.951041402,13.97713344
430,82.9100073,7.30281706
431,-9.33526615,-37.63016298
432,61.70478683,20.74571673
433,48.73881628,-32.99095308
434,34.21028897,-23.70386906
435,78.67272504,23.65530348
436,62.89891762,-40.72127793
437,37.13383542,37.39909552
438,67.89441354,-6.561117366
439,-9.438280519,-41.5638919
440,-10.95722008,-34.93238185
441,3.470822106,-35.355213
442,78.13475771,2.750539575
443,36.76204545,10.31059112
444,34.93100285,55.48911992
445,-6.558118252,64.3115851
446,61.460451,-6.011655239
447,46.83469997,-27.90003749
448,52.70131826,66.22565685
449,-18.67544022,-8.889289473
450,-6.319163446,8.077867574
451,46.6849454,-42.09810931
452,-4.173221937,-18.7184041
453,12.08979023,17.79589832
454,1.328555753,66.59488285
455,38.04846812,49.08824716
456,3.314204361,14.15346639
457,56.67365693,-39.37270556
458,-11.546361,-3.041064362
459,-17.39925063,18.54748799
460,41.25501186,-16.60106169
461,80.82325287,-14.47864202
462,-23.10522219,-0.712671243
463,-12.07102366,-18.51499406
464,-13.56689375,-30.9170271
465,60.82159273,-32.11652916
466,18.16509254,-42.80560386
467,71.77288463,53.67792402
468,5.867983655,-10.49989444
469,29.33569368,6.380103898
470,11.12521146,-22.91422654
471,46.62142006,-44.49415481
472,49.56899722,-36.29532915
473,0.976076723,63.97774237
474,35.03374048,26.2212041
475,55.84175476,62.99380281
476,85.31161408,31.06689734
477,-17.0273914,63.16552415
478,-23.04859021,2.256045022
479,86.1493126,-36.07815059
480,25.78402465,31.60115269
481,59.39720043,25.44408853
482,9.933437755,37.97900517
483,33.9938658,-1.101110297
484,4.942706093,12.2099513
485,85.55886303,8.913035435
486,12.775342,-6.200788829
487,-6.677506121,14.82570508
488,67.63810351,-33.29447649
489,4.556575032,-37.1470445
490,-8.435734766,-12.4945868
491,81.80064467,37.50262748
492,72.03191445,-27.51572478
493,22.50766908,-44.39488967
494,18.42064431,5.831893833
495,3.151108508,66.66058191
496,62.82979741,47.30275172
497,-21.94286421,46.33879411
498,53.56185488,31.33323281
499,-19.19423975,26.7088798
500,25.34425702,-14.0232046
501,32.20259299,27.97506508
502,44.85474284,45.74305227
503,-6.156976288,-6.95545488
504,76.1635491,-14.62220775
505,18.18408484,-40.97404336
506,1.774387878,-0.019785951
507,53.40066533,10.53918522
508,-20.8940517,-28.95367499
509,-16.39538374,35.72719366
510,52.63003717,30.63500736
511,50.62950816,-37.2979142
512,62.80235784,-5.124408914
513,61.12571479,-26.18631924
514,23.21244893,29.2743582
515,67.49441183,23.09003699
516,23.60170884,10.04652951
517,-9.080114929,-19.11734314
518,5.495583813,-28.03411358
519,32.58741519,41.03494814
520,57.56682003,7.407641947
521,-19.63784415,-44.54730859
522,-5.588099117,-2.375047786
523,-6.398565175,51.55453983
524,49.13396419,-41.34398938
525,46.40349864,3.607983358
526,2.156081906,33.09916829
527,21.14310861,-39.22186433
528,29.70641056,-29.84693374
529,19.62830891,12.49460208
530,86.18153692,-1.285860448
531,34.74236543,19.01283591
532,53.39968712,67.23689736
533,45.86849365,56.37635907
534,28.83855299,41.70290068
535,53.46022592,-39.54086773
536,35.71712624,-28.82011719
537,-16.00689512,26.7460712
538,54.58185821,-41.90712769
539,-4.991436678,16.92766272
540,85.85088322,-20.62502404
541,-1.060573439,-39.06669349
542,41.86234864,-18.7528546
543,-9.611299188,55.71123889
544,69.06010866,-28.42485465
545,45.29846533,59.80255904
546,-0.175299374,-7.913168935
547,69.95738611,-5.945676887
548,72.22249061,-26.61258768
549,55.57306215,29.80582763
550,81.00628671,-26.89854197
551,78.3534965,55.49267573
552,68.50222761,-25.84184627
553,86.41570595,63.24555473
554,17.16524837,-18.16655321
555,86.12393537,55.76644596
556,83.40396507,64.34795796
557,-14.52327342,60.98574382
558,76.47212558,28.92947725
559,26.02665008,17.87856011
560,56.77757286,-12.41940198
561,16.46126019,14.19697091
562,-9.540122336,-41.96322345
563,38.97709309,-15.18020343
564,67.302099,64.0795507
565,34.25347184,8.410451003
566,14.83383497,35.08154431
567,67.98763266,-42.18280479
568,73.30004734,-26.56472823
569,14.01328133,-4.149881836
570,11.57879165,45.39978313
571,-0.130701363,45.45234559
572,34.33295809,14.3447969
573,67.27284615,22.0495994
574,73.34959007,-30.38665545
575,61.5046424,-24.80261507
576,35.43864004,-2.75691394
577,-11.00338189,22.97075972
578,25.01358389,65.00729452
579,17.89216383,56.23813356
580,5.212176253,-22.06964844
581,43.25280506,60.14805982
582,-5.557774835,18.05601278
583,13.55239089,10.42318751
584,5.932552476,-20.03638291
585,61.6963675,31.52035786
586,12.95745011,19.8092778
587,17.39851171,-9.364553828
588,27.24923296,65.08254124
589,34.30289521,42.45033007
590,52.28326233,34.39382186
591,-7.373265,-11.76204315
592,48.00152671,43.04726034
593,-19.326334,-31.62119779
594,57.91663213,4.082645017
595,37.42128729,15.01995412
596,67.62555302,-25.49492732
597,2.369469827,-33.23916265
598,-0.526511326,43.63255932
599,58.52270092,16.74466592
600,33.78320925,-9.911756486
601,5.349366688,61.76767551
602,67.04740004,-4.847710133
603,-12.56916642,61.37309554
604,65.51601855,58.71267665
605,-12.56805397,25.13018812
606,43.92759007,-39.50128384
607,-1.178520313,40.95509492
608,50.73090074,-1.311863176
609,-22.54692707,-16.45280015
610,33.79967989,-25.22862012
611,15.88529751,56.40938803
612,9.807286647,27.7881261
613,77.8741654,2.735228832
614,58.80891891,0.043280672
615,37.97288982,59.89101067
616,23.35077074,-2.042701727
617,57.49859508,-40.97596276
618,2.707632002,-18.25227442
619,57.18828996,20.08170399
620,57.76841038,-3.083708482
621,84.73475373,44.67027325
622,33.12018401,0.755926566
623,75.2525462,16.7479544
624,79.4186102,60.24651401
625,3.835476203,17.68665144
626,9.808940935,-17.33179706
627,69.3506685,-3.636245459
628,63.35833931,21.60549789
629,80.00961267,-36.61410642
630,79.08051554,-17.61543376
631,53.80991529,-5.39295307
632,28.05696841,-23.32413981
633,56.74800226,-34.91005902
634,51.19104468,22.4265993
635,31.2991332,-38.84747201
636,53.00488444,-19.59053766
637,-9.556262116,14.54202941
638,85.85022688,45.11434193
639,0.942808302,-30.03038068
640,-18.17587731,-34.10475931
641,13.49307247,-19.37613275
642,-3.111263113,18.49627894
643,4.121462393,16.23747835
644,-15.9385836,15.66141293
645,40.9020882,22.96667973
646,21.17487194,46.04011897
647,16.06720499,-8.986159339
648,80.27603179,-36.79857372
649,18.39758474,20.45458392
650,-11.11177417,14.3389847
651,86.90182261,58.91103413
652,-5.35662656,-12.75007249
653,-13.08519981,-19.24422535
654,10.67462967,-33.19971005
655,7.20223117,-1.96007655
656,51.39255077,-10.52051006
657,10.35448245,-0.088496664
658,9.836810387,0.201404222
659,13.5353563,23.50015467
660,54.47621922,38.10316045
661,-14.34294166,-13.19690007
662,10.57259473,14.02995395
663,55.16617702,21.12826078
664,64.92817615,33.7834422
665,75.83725895,-13.46929805
666,-17.8315565,20.77399665
667,-9.513272004,-10.54791076
668,15.65193446,-15.42943281
669,59.13966018,60.23387328
670,86.72733865,48.89625775
671,74.3161595,-1.615100996
672,40.26796277,-8.455743343
673,42.87225877,-20.03647788
674,68.33220122,-15.44714874
675,8.774209248,43.50959317
676,-2.990850147,0.576268172
677,87.48266997,26.16116583
678,57.50474719,43.04932479
679,13.96705548,-43.92805195
680,50.40016504,58.8731408
681,-12.07172077,49.98865619
682,49.35696879,-19.19195997
683,26.64433675,-27.64540966
684,68.74159646,-7.802084541
685,65.13508768,10.57789129
686,52.81159239,61.84446167
687,3.679499721,-1.937236312
688,-5.921670064,38.136278
689,45.08671631,9.819109244
690,34.25160377,-7.819043968
691,64.3586609,56.43731963
692,75.80284565,44.02463976
693,70.36255623,4.121315221
694,-14.14492697,4.163854543
695,-4.885279475,-36.33203692
696,8.843350434,9.994042389
697,76.51466631,-29.78062276
698,26.64213255,-25.33595111
699,86.69076702,-40.940045
700,50.88076124,56.22639377
701,48.6184747,-35.07405142
702,36.52477901,38.60197883
703,39.13417249,-2.483279519
704,-1.990650619,9.358774177
705,-3.47204434,-42.50596366
706,70.41177837,55.58927408
707,-0.586915686,9.30545198
708,67.59545282,34.27186532
709,41.07728305,59.04421307
710,57.93067396,18.55467585
711,81.98111953,44.38737023
712,48.0219794,11.86026267
713,-21.00764746,-41.327081
714,56.12984709,52.27193344
715,59.12495274,36.40634291
716,77.38753438,9.463462519
717,1.90439757,47.66876404
718,58.30902662,36.04616147
719,10.29805133,66.01218237
720,21.52050292,34.457848
721,77.40738312,19.665928
722,38.28664705,-26.15625619
723,67.83860414,-17.74084995
724,47.69566203,-28.0735949
725,36.32825697,11.62888489
726,2.150684515,-34.0079803
727,56.9114372,10.85417584
728,-2.378603833,64.50363677
729,49.32049089,22.00637254
730,72.69638211,51.49160014
731,-11.51340502,55.34279777
732,-22.73157798,-21.62960041
733,7.250745619,-31.11188903
734,-18.05921447,-32.9022041
735,17.86815561,61.98298226
736,22.7907332,-27.93796394
737,44.35082828,60.38730801
738,36.30320377,11.66504163
739,-2.266004425,26.55395731
740,19.34779735,-32.13899706
741,86.5529788,-8.419989315
742,-11.40522535,-43.14173952
743,16.66605095,24.64531428
744,-20.73489735,-43.67905048
745,3.987077009,42.72269421
746,76.83532395,25.50294739
747,79.5437516,-42.26329934
748,84.46911434,44.53465447
749,72.54609494,51.80912339
750,31.75220576,-13.17497506
751,0.669396037,-33.593337
752,31.28035263,-8.942722061
753,-20.51963007,-42.89254108
754,40.21045022,-41.68989637
755,-7.009966772,-36.58165116
756,-21.9186219,-6.554384501
757,33.79880562,-27.82771175
758,18.92738625,66.0483052
759,0.744744966,15.79516117
760,-5.710043392,57.08213632
761,39.18527378,33.89908377
762,-6.444884348,-5.038420421
763,-19.28608951,-19.66542766
764,24.22017228,47.66728887
765,75.6577226,9.422928065
766,-12.97940471,-35.51653021
767,-13.71474518,-42.95606766
768,9.842617984,-25.42534371
769,87.13572173,27.13573409
770,48.6683263,-35.31709081
771,-14.63956374,28.70611328
772,78.73081719,-26.3739119
773,71.37601727,19.27836912
774,-7.47356401,40.94917981
775,63.78712222,1.930133082
776,33.23629109,-10.36511694
777,68.41190961,-4.353350371
778,55.27988247,-20.5975404
779,1.886187099,19.05577765
780,70.49681585,-36.0408424
781,23.43889594,25.20477346
782,51.87094765,63.1678483
783,6.698212636,-32.58778726
784,87.24392616,3.904713978
785,23.67539115,-37.03135287
786,5.554796772,31.63053122
787,24.06291111,17.90720415
788,16.65820133,-16.73225735
789,54.67516611,61.35348424
790,35.93998416,2.537884817
791,-21.23239908,30.54118253
792,76.4331684,35.29465614
793,-10.69564003,-32.88988752
794,50.13970925,-24.66439818
795,85.46458523,38.35382329
796,45.35196588,-4.679130385
797,-10.7778206,46.37087182
798,-13.28807095,11.70779306
799,-13.29354164,19.62921579
800,50.23131228,53.4672481
801,37.15722908,33.5990493
802,-14.88178199,38.16894994
803,72.39614977,-35.42802144
804,68.06445232,44.73667284
805,42.36615264,52.06266574
806,16.33663607,41.37684624
807,84.34049428,55.37844012
808,48.65837319,-21.09004751
809,79.64577111,-4.8809979
810,44.5159777,51.94876947
811,-22.82203508,-17.01389951
812,15.3176774,-40.6958102
813,51.49043543,-33.69222838
814,-19.23866738,27.13691731
815,1.406720805,28.34015584
816,55.07779203,-30.62748681
817,50.94114258,-34.31567838
818,10.24838549,2.376617826
819,67.13642453,-0.63815668
820,44.65009869,18.05674519
821,76.31254651,-19.36535204
822,47.45406734,-11.06066359
823,6.891123805,3.462012156
824,79.83273462,-17.24500318
825,78.60857523,58.64621341
826,-3.311603955,-2.88970123
827,18.22185476,23.63394955
828,4.294305129,-12.62114781
829,38.76589693,-29.28298281
830,74.76836672,-23.49471785
831,-21.31553016,-5.740706824
832,47.49795367,-14.78941128
833,58.16038738,-29.85820165
834,8.91544718,-27.58384338
835,-7.353406632,23.19403564
836,64.31485411,60.0382424
837,49.59782644,30.45181885
838,2.398622414,-35.56965692
839,0.363177678,-9.620067434
840,6.631316538,0.347192229
841,48.60328799,-1.692833855
842,74.49879134,44.50546245
843,-5.900100088,54.88885693
844,36.26775989,8.634252416
845,46.08238895,22.42606484
846,-12.40507137,31.27568442
847,-6.53509775,32.17546258
848,7.668206543,-13.57544409
849,86.32466507,14.65712673
850,4.415832683,15.74781216
851,28.25075153,33.13608391
852,22.11734847,62.46224563
853,80.92789842,-44.35883333
854,85.08400089,35.88007016
855,9.793007126,36.99059461
856,33.03811085,-16.10317151
857,80.63952424,-17.82841245
858,53.03241617,20.889464
859,11.5030809,5.220926704
860,33.67077694,58.64368349
861,29.61006752,9.643542169
862,-19.90217455,48.74159396
863,-12.94220573,59.01107161
864,48.58158096,22.10454332
865,36.21143241,31.62206365
866,64.93350825,26.69737821
867,9.78151458,-17.36892811
868,36.97233501,-44.18364535
869,5.819265283,-42.94119291
870,-15.92867301,-29.35220041
871,12.60722957,-39.64882463
872,76.03647353,-43.08752403
873,-8.297193041,-8.052318537
874,44.60571979,47.2088565
875,-20.46568623,-41.48085971
876,37.50219491,16.44494452
877,74.21695858,-12.73841555
878,4.109962288,-2.590863618
879,50.42921888,17.39497711
880,40.45678099,3.046094259
881,47.1624128,53.82933574
882,-21.48859231,-21.39736775
883,7.673693639,58.35572521
884,-16.70312158,-10.80336779
885,-16.10190975,62.00755386
886,33.75649924,-21.5018806
887,64.6530125,-18.06095961
888,21.77677438,45.46189002
889,5.299107039,-15.97687779
890,57.44300326,61.03252745
891,54.85212107,-28.23984822
892,31.58836806,-44.37429858
893,20.2059699,5.31746384
894,12.58291489,47.57216951
895,0.169875421,16.72059748
896,-5.098638992,-10.87230037
897,81.61636557,9.855659068
898,12.17286631,26.15994334
899,20.10982573,43.93228063
900,-5.077256713,10.94729433
901,15.15575326,39.57255082
902,23.7838859,66.42816776
903,50.28988862,38.46343125
904,3.945819195,-33.98141836
905,81.66247699,-19.8758704
906,-20.7400512,-41.78764258
907,-13.31403587,4.470035845
908,-14.40775608,41.81971381
909,-7.813018255,15.43832257
910,14.98535074,14.86808033
911,42.4224312,-40.89226984
912,46.60936843,-12.98994581
913,60.48442384,20.41774976
914,67.7247506,-38.95124734
915,18.45779879,35.39032413
916,64.13619734,13.21638421
917,28.54821866,-16.38857334
918,-19.67616847,31.46059224
919,8.922303106,-9.698327985
920,63.03559984,-8.350193142
921,57.87468048,-25.65116489
922,-7.315623435,-3.989863936
923,76.27504538,38.33616835
924,-13.54198719,-1.770235679
925,84.77996142,65.47142996
926,50.15912607,-22.83359363
927,5.068687839,59.35573828
928,30.19462481,57.67873861
929,31.10101108,-14.78238327
930,44.33441878,-32.41037854
931,56.46126641,48.69310499
932,66.54025347,65.2747967
933,79.40093952,-38.91883285
934,-15.95849972,45.46129244
935,60.21382252,30.23584469
936,81.99203235,-41.28962792
937,17.90799632,33.87650639
938,12.45028379,4.563803984
939,-13.24750066,23.07358575
940,-17.68073575,-42.38702046
941,15.91455509,38.70371894
942,63.35921876,-0.56092568
943,30.55651104,38.93592017
944,76.27454743,-27.26055098
945,-12.10581836,-34.0573714
946,33.58592308,23.34877496
947,83.96787515,44.29424375
948,15.04414021,20.79398343
949,40.57314377,-41.658392
950,83.70027924,-17.20132816
951,58.57416906,62.99659441
952,45.84143156,24.75463441
953,6.741528499,31.45498848
954,72.51834865,-13.12479608
955,14.00241077,-9.331451872
956,-1.866577462,4.610660881
