id,p5,q5
130,43.38098929,26.44030381
131,17.17004812,-21.64627937
132,77.36794723,-12.64586434
133,23.08319965,39.55383376
134,11.42519226,-18.32023415
135,70.00578417,-20.41411938
136,16.3678208,-2.561618072
137,71.57082215,36.71242421
138,-13.8106777,12.68443696
139,-20.83812733,40.1967611
140,18.42331663,-12.19357179
141,24.47972615,29.74140495
142,-19.70894391,-5.894671178
143,8.736357433,-10.46061076
144,59.90556872,18.31341964
145,75.56107963,2.686548637
146,12.55920643,33.45746621
147,-8.256683473,-9.721217062
148,89.77932302,-26.47857596
149,-18.97366259,-5.836724855
150,70.91760603,42.06871493
151,92.16207133,-18.51611385
152,96.87588105,39.20606962
153,77.23377663,38.5809198
154,98.41184742,-2.670814541
155,67.40331735,7.201859736
156,76.98234326,-28.51830218
157,-0.104257752,-23.61200643
158,69.60089367,-14.36434826
159,1.003980577,-12.15055653
160,52.45532467,-12.72869867
161,62.51316517,-1.167955444
162,34.14996337,3.201579503
163,59.39843612,35.34259911
164,-7.980175665,6.330262829
165,41.34899316,23.53080921
166,18.62489195,27.08765337
167,40.28739903,-15.83839303
168,25.55480937,-7.51802876
169,19.86913631,-6.880242536
170,2.201415678,8.478830275
171,-18.05553507,38.54802586
172,2.379081455,-5.633731704
173,28.69821106,9.259637731
174,53.17016821,41.68420315
175,30.08217725,30.89118097
176,-23.70809998,26.18400891
177,66.93374402,-22.52539258
178,39.39719214,-4.764953172
179,31.35004854,3.893239473
180,42.2851695,-23.73294425
181,1.417130713,30.03395419
182,87.73585579,25.70142966
183,60.24232231,40.98588718
184,32.41944783,12.07318202
185,75.92732288,33.46912367
186,77.85036985,37.94632684
187,86.04371536,-5.050932131
188,-0.276580839,33.00972063
189,-24.803493,30.57230207
190,36.02842149,11.66803871
191,-8.349250291,-10.76841622
192,77.9549188,-2.142985617
193,-3.807306169,2.29080337
194,25.91884904,-21.69568268
195,77.58076843,31.54425283
196,5.138187768,36.69879853
197,76.30285335,-0.515711052
198,-4.913884193,25.04468581
199,63.78857939,9.08777706
200,63.90116743,9.803580341
201,67.15959525,35.46265522
202,-1.847391806,-20.58259232
203,57.24085972,18.86353139
204,31.33593218,17.48377502
205,29.5719308,37.85630381
206,25.98660995,-2.675131148
207,64.29446004,39.33311973
208,-17.80660718,-11.58558648
209,-3.297267783,42.03786007
210,-19.33115588,5.224081029
211,92.91983367,34.32351986
212,-8.855006305,0.05695452
213,15.80113685,2.47833953
214,-14.05461454,-7.900272878
215,17.82245995,28.6630939
216,61.28728793,20.81564414
217,39.98420708,6.057404869
218,6.116085579,-12.1542666
219,45.20878698,-15.59847226
220,87.29964268,1.153188529
221,11.7913737,20.84528723
222,34.12806294,26.27144932
223,-24.4579554,-29.9122703
224,50.94498238,38.37904882
225,43.58509486,44.84917056
226,-14.90321321,12.00126821
227,22.83400324,-24.61994645
228,56.68137229,35.03357834
229,-16.46664658,41.41064126
230,1.896908142,34.5425265
231,81.03389933,-0.099692266
232,63.25247174,3.364425369
233,64.5403408,27.35124576
234,19.57248221,-16.40334315
235,69.87964096,-26.73240409
236,42.60963534,11.29925022
237,-20.045615,39.5566522
238,34.39796044,-5.884985387
239,6.611074263,23.89318162
240,83.32149311,2.89871775
241,51.15367126,18.28676581
242,29.42003988,30.13946607
243,66.47122509,-7.198009652
244,68.98845052,-6.119059087
245,58.91445266,31.81553816
246,-24.70713366,30.75355358
247,26.96206135,17.92959978
248,-24.64900251,11.15144209
249,-14.42433249,24.81846078
250,3.8824218,-24.00393113
251,39.97499163,33.84415684
252,27.30579418,1.952752754
253,29.66085332,40.9785475
254,59.80382119,39.15273001
255,41.052918,-4.261581191
256,6.648222748,-29.87193522
257,34.58039417,-0.912101564
258,70.56756228,23.79377924
259,12.23765304,-12.93426466
260,39.79511188,18.09754052
261,-22.15704148,-15.1266161
262,-16.3028225,38.28479871
263,14.10702735,-16.16520964
264,80.54464849,42.64278135
265,-21.9252456,13.26521856
266,-26.23475232,22.32325737
267,28.86170496,2.818640711
268,89.89831739,31.09058717
269,-12.55833356,23.85219021
270,-11.94282938,25.81112244
271,18.52719807,-5.200394674
272,-7.438463251,-9.237497602
273,73.48575698,10.09420519
274,39.06810383,-15.6983592
275,84.14517883,-15.32234969
276,-10.40824361,43.75438848
277,20.18240456,33.82272255
278,48.6686291,23.87724204
279,55.78847319,22.64801116
280,-8.660262672,-12.59428132
281,59.20389274,0.308899999
282,-14.4184998,-13.51568163
283,-0.88103937,7.045229976
284,-6.249019099,12.55143409
285,14.62361196,-3.940652268
286,-8.401506752,2.271425943
287,28.27951187,44.25023623
288,85.74864593,-19.82400881
289,86.31911007,16.4665061
290,48.1835335,10.60639854
291,-9.844625185,-26.67899157
292,35.78286525,1.220197273
293,43.88571823,-29.15992372
294,55.88060573,-6.987486553
295,16.8229242,27.24823529
296,65.83821138,-22.8379628
297,83.28606209,1.279619674
298,-12.13343988,-9.50483933
299,80.95334235,-7.990939684
300,5.462482182,-12.98586737
301,10.86409137,-14.15320699
302,67.76720595,-9.935590992
303,28.80602831,2.197978797
304,93.34345849,43.15109359
305,-2.745732028,12.1544193
306,55.59241971,37.89035316
307,57.33255976,39.90097188
308,-3.989477352,-23.19590309
309,1.122935856,-7.03454551
310,24.95745619,30.03137056
311,-3.425281202,38.43090016
312,87.09590917,0.698442891
313,23.67540524,15.03339815
314,74.89989651,33.22251405
315,82.25830457,18.55837717
316,5.574087584,-15.54984883
317,3.027812206,0.71532222
318,46.78955463,-22.15031084
319,10.48448995,-5.996348488
320,85.40320844,33.54415313
321,88.040704,43.31493071
322,39.16529954,17.27010478
323,-22.01084406,-5.877564366
324,5.781813833,-8.335976205
325,58.95026901,19.64306512
326,62.97035842,34.03785598
327,46.23743867,-9.537724135
328,13.59197191,35.3263256
329,-2.409354652,-22.51099848
330,56.33487689,5.225990284
331,79.04250442,37.36944439
332,3.498168393,-12.88035145
333,84.50708548,1.335359042
334,-16.10458014,31.06209374
335,45.70058609,-22.07868229
336,-12.14642946,22.9721858
337,73.45767369,-2.389283075
338,-1.18521424,20.13880804
339,14.60162893,-8.74187525
340,15.84342932,31.16798321
341,55.66501073,-6.176921023
342,-10.46728067,42.87465816
343,52.66969367,18.903773
344,54.34278422,35.02019826
345,86.71680581,-17.74723708
346,50.14857605,8.909593267
347,24.54053046,37.24779936
348,35.91473979,30.23852934
349,2.996790116,42.32587592
350,34.53022604,18.0803273
351,22.10449955,37.07979439
352,-9.123667996,19.67842513
353,32.39448156,40.33484973
354,48.44606164,-11.06264733
355,84.63540103,31.79053346
356,31.25568908,10.12645682
357,37.70222167,-23.09013624
358,52.20820146,1.994614062
359,85.68562064,-17.89460387
360,78.59128041,16.06021297
361,31.29013262,-9.989149708
362,2.427259722,31.93483151
363,-5.092571297,31.85040083
364,-11.47104747,-29.56145723
365,14.26376101,4.748686019
366,32.46363787,16.51280931
367,94.60191158,-24.63230944
368,15.48675345,43.09898394
369,68.64815462,26.52299624
370,71.82835787,23.13427167
371,44.2193473,-22.61140384
372,76.86879571,-12.49827066
373,-5.182991762,44.93750606
374,97.10304857,1.857969488
375,24.31698266,3.060095596
376,33.85589822,-25.16926061
377,-0.173572855,39.64567423
378,66.69962422,20.80708294
379,58.6078112,1.323811369
380,45.91116771,13.45227143
381,-9.437727101,43.00965599
382,11.65380352,40.49088874
383,24.55563483,27.05019989
384,25.86204867,-20.58251863
385,-8.983530613,14.80748333
386,-3.482204809,-3.731611418
387,79.93353864,12.8761815
388,94.62683353,-26.20698241
389,-12.77783769,7.005188266
390,78.84896478,2.865452612
391,69.51498887,-11.51991294
392,50.23598811,-27.73990791
393,-16.5774074,-14.81917301
394,49.98433956,-27.43772523
395,3.247534225,29.69673577
396,25.6680592,15.74027137
397,46.9665808,44.13890532
398,24.13672858,-11.19998678
399,89.03327523,44.64701149
400,-25.91407699,18.94626755
401,-17.47539015,3.081966987
402,63.01491817,6.131822611
403,88.23663001,22.39486999
404,-5.714268571,-18.38836623
405,44.49358218,21.87097311
406,-9.917016119,16.61937357
407,90.98657156,6.439948436
408,-21.61482947,-26.97142221
409,43.8470523,-10.84968497
410,26.65468293,31.28293539
411,30.57001411,23.96135628
412,50.59976334,43.90445987
413,76.71195762,42.85573518
414,-11.91939253,-23.42404711
415,5.828044679,14.34311343
416,75.32222483,17.2000102
417,-4.655384802,32.38742509
418,24.816383,43.37064485
419,26.06319532,-5.03055439
420,18.05174052,36.05228558
421,34.15719188,-24.0870882
422,39.66801774,25.5312665
423,68.79488805,1.93309751
424,28.90139011,-18.49482151
425,-4.615593325,38.7101525
426,-20.15453274,36.00706509
427,2.405355188,-18.5906963
428,15.96133884,33.72281715
429,4.327804824,16.17299297
430,26.852117,37.66807756
431,20.1259096,-2.511462816
432,93.94199212,15.51619111
433,-13.04412092,-16.10729526
434,68.14747054,24.19499616
435,28.05267665,22.2224988
436,81.38060835,-28.63612777
437,-7.237723205,-7.620413141
438,21.16060659,-22.21134022
439,32.33726575,-28.3470276
440,13.21600641,30.60469844
441,1.218670986,-12.48047447
442,33.16989092,7.092957171
443,-6.71940298,-21.31905373
444,26.28667094,-6.91121792
445,35.44885374,28.60504326
446,-26.66267041,39.7430569
447,70.37638571,20.17450593
448,85.99701087,8.458346306
449,46.17371436,-0.930957247
450,40.99156591,11.8714623
451,40.26192524,-29.56072626
452,98.64096358,22.88666963
453,-10.92461115,10.18614062
454,56.02394528,-11.36555394
455,34.60145061,-8.737437692
456,5.153943149,34.8838763
457,51.35567375,8.741716151
458,94.11258831,10.66486224
459,28.2318448,-8.008983709
460,28.3812796,7.790795867
461,6.212558372,-28.35463479
462,46.22236008,-13.81072514
463,64.51104157,-5.840919567
464,-8.009870512,-24.30305609
465,98.59799743,14.0896759
466,-1.720909893,-10.60737751
467,90.48954163,-14.11202892
468,38.8993913,21.29357918
469,0.143875385,-5.229064836
470,89.36588612,-1.508735041
471,57.14320166,-5.463405126
472,69.58930712,-0.897504008
473,-19.10827761,-22.75139045
474,71.73606756,-7.906785144
475,55.95220915,-25.87650555
476,11.20395524,7.319067676
477,-6.546234485,-0.569881617
478,89.49238169,24.61281314
479,22.64101216,-28.6860644
480,18.75516188,18.11949729
481,60.01181791,3.8322759
482,72.91922026,28.83305071
483,25.80730697,26.69415613
484,34.21863129,12.87641022
485,8.873120606,38.77477926
486,52.17022684,0.077417007
487,57.70216356,9.257717584
488,58.71704386,14.74419754
489,54.99563577,37.04143443
490,32.39476965,12.41879085
491,-23.62694174,-21.35051881
492,-7.007630547,22.2977923
493,86.94705093,-4.111951004
494,68.21097187,-4.115028732
495,52.37987562,39.62227731
496,61.53710697,-22.81573575
497,-17.72009096,-18.78889912
498,89.74541291,-28.62567752
499,-13.94756708,-19.75361646
500,21.90023712,-9.67174815
501,83.59687464,-17.81942898
502,25.71710707,26.5037865
503,76.99943914,-7.218446793
504,84.12906821,24.04267798
505,-6.345721714,-27.43993944
506,87.79909194,10.1461222
507,-16.18372034,-16.33821571
508,21.72383127,-20.06095126
509,95.52936153,14.89518498
510,-14.10945722,42.04344909
511,51.28690326,-24.58824533
512,-8.55825357,-16.45827618
513,59.94826915,-18.16916828
514,94.26610443,25.52102129
515,89.18266553,19.15596754
516,73.57831696,-29.77137926
517,-22.99853485,21.89081424
518,7.174072633,21.95805015
519,59.50177905,-19.94115248
520,-17.25759567,9.446455198
521,29.27983885,-16.86433526
522,38.22801468,27.65285235
523,18.31148683,16.36931809
524,7.094708698,-18.22159905
525,51.48545418,-14.55893176
526,-17.62225824,-16.68047337
527,-17.63192204,42.7370232
528,-10.50037151,13.16080662
529,-24.7687269,21.05184571
530,37.65588402,-19.82430982
531,62.63977973,-23.63221913
532,52.85322887,20.39627558
533,23.78328554,8.110236514
534,5.910176528,22.39489538
535,26.10239944,-10.59404851
536,-2.335807382,37.0453467
537,79.58444995,17.14031184
538,46.68252447,14.00984551
539,88.53461512,-24.58742198
540,5.248677822,30.31795591
541,89.42669444,11.64097156
542,46.78222263,-17.24139275
543,50.63180236,13.00547957
544,10.65757997,18.52048761
545,72.49167749,30.57339595
546,50.05750247,7.574001246
547,51.26947835,-5.913929462
548,24.46332253,11.09211085
549,81.82578873,5.032405925
550,-5.742757312,17.53314375
551,27.38272838,-2.878127126
552,73.24869925,33.9739257
553,4.11228495,15.07082805
554,93.59597304,-2.849333019
555,32.97981601,-13.93782446
556,-6.052252906,29.49802231
557,44.39768629,5.655357352
558,9.637710155,28.82380702
559,38.76208151,-3.17301286
560,0.13985737,-23.69852892
561,86.88017063,-29.48209974
562,51.33661201,38.83393967
563,-25.97679132,21.28415158
564,-18.67090188,39.73003281
565,-8.067962921,38.182502
566,15.5447252,-25.32479574
567,54.02442444,-24.85864287
568,41.33556212,-27.67118886
569,46.08123579,-16.92651786
570,62.45180824,32.3475634
571,23.87945644,31.28538315
572,17.44103637,2.11735937
573,74.79587475,29.16357525
574,2.621116377,36.71296815
575,54.33471777,-28.61427452
576,34.82958093,2.394003443
577,-21.40890821,12.48018449
578,22.83232099,-3.326699464
579,67.42209368,-22.65000509
580,42.67079338,-28.20787324
581,98.44803606,41.43163969
582,20.93574859,17.63306401
583,58.8331738,-5.14844008
584,-4.992952948,31.81951323
585,9.170868811,-1.739468622
586,1.293722884,44.77794698
587,-10.4322912,-16.42249416
588,71.50906061,7.980867953
589,68.58519869,-22.3345251
590,-26.34547791,12.76756385
591,-3.964361353,41.5519054
592,-10.49181136,-19.44923341
593,31.87481093,-7.00522927
594,-0.835144867,32.59376987
595,92.46362776,36.0163134
596,77.51506291,-28.02578729
597,-15.756886,43.80772544
598,51.43523093,34.37726063
599,77.68924124,-18.36347213
600,54.5963224,44.06445901
601,77.72438197,15.95866183
602,-19.24356603,11.7840129
603,95.91723697,-20.88315066
604,-13.15804502,-16.15722263
605,-11.87863542,-29.21105409
606,60.38512527,5.666447573
607,40.33361676,21.90517844
608,72.00657416,41.91199068
609,34.15350712,2.549565723
610,77.33424568,-3.016188354
611,2.522839562,4.100456203
612,-20.69107122,10.18325995
613,-16.13057522,-20.25802428
614,-24.79782609,6.84640819
615,-26.81634419,-14.80594816
616,17.96709766,-7.321060464
617,59.41484542,-27.7574028
618,92.59499506,-11.23327694
619,47.06385241,18.99356119
620,90.90438391,22.34943087
621,71.85380587,34.52984619
622,69.39112621,22.72812568
623,67.212289,0.204889464
624,-8.560824778,2.915028026
625,56.60232133,17.20973005
626,21.56501544,25.70432028
627,7.959588926,17.84809377
628,54.32212736,-7.296093374
629,-23.55040763,9.471970983
630,2.93175568,42.94858447
631,48.48175964,20.58537468
632,73.65174144,34.21888708
633,54.90592698,11.66202657
634,56.22543651,26.90737676
635,-0.779778676,-22.56917462
636,80.68463469,9.740771094
637,53.39496433,29.06359253
638,20.48329322,39.45880727
639,93.39764609,43.56518833
640,79.56962299,24.22174981
641,92.17763442,19.65619087
642,-16.41885391,26.20612493
643,41.09293611,40.62207958
644,10.23902714,-11.10298507
645,69.82423294,-10.66885475
646,35.84476799,-26.90701984
647,84.13389923,10.14885604
648,-12.95640799,19.93130301
649,6.603137266,25.37580675
650,26.05184421,32.98298419
651,12.73703371,42.3951084
652,61.59971127,23.38754241
653,79.69498592,9.331018346
654,-25.88104063,0.588166352
655,84.22178231,-28.96202301
656,90.08210608,41.18880673
657,63.54452512,11.28857719
658,-17.18673606,9.299869174
659,-22.77929,-8.962953971
660,1.964240276,-26.43891756
661,63.4109396,12.273344
662,61.90952737,33.06645043
663,81.07789648,-18.11267019
664,92.17701799,-11.42745433
665,48.8223789,0.74963139
666,52.94527962,4.177360758
667,18.86106524,-16.02204542
668,-5.000835123,26.52432352
669,39.1056864,31.1826704
670,3.579478661,-7.889012807
671,67.1287224,36.68452424
672,-20.57701165,-6.329570364
673,32.52825166,14.76124965
674,58.89167849,43.21313542
675,44.47261289,39.17353442
676,12.35833112,44.10158392
677,77.45518206,-19.04626114
678,16.07382642,1.252904745
679,65.9167192,26.10505378
680,-15.70578852,29.1148754
681,-25.68736994,30.51730423
682,9.804220487,43.01561683
683,-21.78401997,42.06991557
684,91.79403526,16.56159543
685,25.78355612,-11.87894986
686,-22.96958761,-29.93534697
687,-18.44088519,-27.90899731
688,7.438981619,-8.071234056
689,78.64705122,15.18287593
690,58.64243909,5.790753142
691,25.48537959,1.7477955
692,7.048013224,5.318082659
693,46.36585259,-3.773895552
694,31.68744924,-22.04301324
695,-10.63533698,7.710409103
696,-8.03949765,-0.827586385
697,-25.54031915,-6.289112623
698,98.92995432,-5.708643244
699,46.14056647,39.74346606
700,26.81988191,14.30163676
701,-16.0901172,34.13610717
702,7.365020744,-6.719602813
703,-12.48342521,18.74202397
704,27.45501001,36.84147113
705,65.33169162,32.17214668
706,87.18313659,6.328114438
707,57.37939617,22.70916405
708,80.20474385,-14.71278768
709,3.569484214,41.58870449
710,97.41902987,-29.5484098
711,77.05974334,-23.80558999
712,-18.25047679,40.41556566
713,-9.09127852,26.85906295
714,47.56987446,-27.03927034
715,63.09929499,-10.1939869
716,73.29522527,4.306181854
717,98.92700791,-14.90829389
718,73.18523109,0.422090494
719,17.65064752,-8.572383219
720,87.2491408,39.00324269
721,74.60922392,34.29801009
722,-17.57016105,23.56826413
723,98.31749322,2.400806913
724,59.40674971,44.87878672
725,34.66362608,26.74237372
726,13.18197195,-13.96033443
727,15.68890824,12.30836099
728,61.60316946,16.50047692
729,70.65451094,-20.55118733
730,15.40992353,-24.84739033
731,68.32198261,29.01587274
732,64.42906037,-15.61873807
733,73.83806476,-23.81436403
734,-14.13572733,4.721469075
735,88.02776596,11.12637357
736,-24.67843354,6.100061198
737,-16.16344703,39.88832692
738,1.652492166,42.02749038
739,89.90116342,41.80447159
740,57.33474179,14.5634091
741,98.52991085,26.45689674
742,65.62440535,-10.2185729
743,52.61153425,30.1245174
744,-15.02793168,12.21262861
745,57.13800759,26.8738576
746,11.17888302,-5.190127104
747,67.20268797,-12.5651116
748,-13.98571194,-12.94371179
749,90.71489755,12.47815276
750,71.07503237,43.97836761
751,71.27455333,15.81088334
752,73.23114048,31.55577339
753,49.90912158,-17.07304575
754,37.51611756,7.624996384
755,33.93204783,6.403434431
756,80.66621452,-6.936046641
757,-6.57997693,-10.56700013
758,85.53879208,-16.70687283
759,35.83802489,-20.38966091
760,-21.15201367,24.93384034
761,-2.049435831,-27.5779229
762,7.846647699,18.4378404
763,27.40602227,22.35997172
764,1.813129509,-26.17237327
765,83.14374853,23.44189288
766,68.47212466,29.21532723
767,51.7294954,-23.08810843
768,43.17383154,20.21299482
769,17.3620634,14.45034979
770,-1.961290128,-4.868125414
771,-3.014296863,38.17841677
772,87.09961843,-14.59256322
773,4.740182344,12.51887036
774,9.188913784,31.21360359
775,1.904848496,21.46389778
776,89.91591273,5.800735166
777,15.45042036,26.19879011
778,43.78714551,-21.65922049
779,41.34139999,-8.276003393
780,45.19324356,-15.2606043
781,28.18063145,11.36170028
782,60.12388345,-0.204251387
783,70.36249209,-1.457587422
784,90.48746538,44.83621138
785,62.9369873,-29.12689588
786,69.88923562,40.19235582
787,65.19409414,42.87912042
788,-18.52506473,9.378709205
789,-24.96431599,20.2803113
790,-5.587359732,-24.33733369
791,6.013378874,41.78563392
792,-6.935993109,-4.367050678
793,36.25780866,28.57030485
794,-19.4530379,35.75149949
795,35.75737651,-25.42998302
796,52.99873503,10.62658198
797,-8.726484626,-4.184391989
798,-5.225614839,-12.63977585
799,66.80751204,-18.43899864
800,37.46694847,40.00053138
801,25.48987006,9.545893744
802,64.50389441,-10.54999395
803,50.52008326,25.39251026
804,28.81807355,-10.56115322
805,1.461342156,7.384942421
806,-0.417500651,19.96556035
807,50.61629366,-1.46407799
808,-24.01602627,-11.23958744
809,28.58365539,44.27999731
810,12.56725498,-1.580792886
811,77.98690486,25.71401794
812,59.96151438,-8.51474678
813,-15.08382372,-7.278826587
814,49.63058658,-4.640126545
815,15.93013272,-4.200075838
816,-20.38189646,-19.23598794
817,14.80292151,-0.953536717
818,-3.247672217,36.61751875
819,76.45304048,0.003598359
820,32.73140264,4.457223521
821,-16.55857062,-28.32334275
822,61.44602918,-15.88110371
823,5.775596122,-10.26320812
824,11.51297236,-6.211773872
825,86.02631291,-22.33783337
826,3.209904566,-18.12394733
827,46.54023195,8.780132694
828,91.26773735,-17.97306265
829,58.6071858,8.433082802
830,55.02782973,-1.988492069
831,97.51092585,7.207433951
832,64.89879837,35.07262266
833,40.23804338,4.088135073
834,53.81910646,-21.27821265
835,-15.08631946,23.43078771
836,-21.72240699,15.97849471
837,18.43727931,39.07278015
838,-17.87988568,18.80026957
839,39.78000539,23.36263627
840,4.434629684,-26.53832538
841,7.189225576,6.824244028
842,42.74310704,14.35968566
843,88.69324796,17.43483544
844,-8.136992626,-13.42052217
845,24.37097151,28.90592468
846,-22.66946158,-3.945035891
847,-25.28632562,-26.92606265
848,-8.180474372,34.76520387
849,30.09395472,16.71244728
850,67.0266004,42.00764526
851,23.03235484,-2.082260483
852,54.67287495,-3.26141431
853,25.15393787,-21.46926823
854,53.4457017,-24.02740861
855,61.89620117,24.60526677
856,64.77771018,15.24377731
857,29.40088322,-14.04103853
858,88.09067125,41.10837735
859,58.21341798,10.1645308
860,76.18669267,4.351808689
861,92.37694054,32.53065344
862,44.24997235,-6.663386775
863,62.79321825,18.95070131
864,-7.22979267,-21.071254
865,7.252851729,-4.638750824
866,94.97151114,-8.088482894
867,4.608403634,7.313268872
868,47.32647806,-0.441322677
869,49.27601725,23.54151017
870,24.78449771,-6.632044152
871,53.32067227,32.62122586
872,73.42602727,18.44728338
873,65.72466378,11.04967198
874,90.73225329,-17.41929887
875,40.46698165,40.87870364
876,79.29982576,27.83374761
877,5.358974778,-12.81908693
878,63.5963868,-19.72014978
879,48.42844057,-10.85184013
880,-8.191508205,-11.08702399
881,63.1177412,24.04698336
882,74.77717444,38.19366461
883,-8.105112628,-13.02568885
884,91.30898484,9.062162173
885,17.63841557,31.89001476
886,7.459156548,-27.1934546
887,-18.47560126,-15.82581954
888,6.382856392,9.666222671
889,22.10944999,-25.32408747
890,-13.36479862,0.950851165
891,28.64534074,27.83969927
892,73.82462231,28.34935437
893,80.07948947,-15.67463972
894,83.26696896,20.88722583
895,39.29007199,21.20927995
896,79.57135791,-14.25996627
897,-8.811768125,-6.65566093
898,-7.863756053,27.63099355
899,92.47246653,38.11810022
900,16.83298403,-4.476175449
901,-13.92356833,-14.80551631
902,80.34044268,2.111627834
903,-24.81019041,-23.31518192
904,37.92493268,22.93986345
905,-23.95599374,-10.78307108
906,28.42480037,-23.29821417
907,77.64450758,20.42213175
908,48.33022951,-17.8799421
909,27.64881703,-21.31017094
910,49.05775726,41.2991476
911,-21.31093717,-29.37976413
912,2.946388078,-11.42691495
913,88.91979234,-1.580590186
914,38.4856568,-18.5328646
915,89.13452082,-0.478823954
916,84.53081239,-7.834154065
917,36.23604196,35.95373744
918,82.38536188,41.06408935
919,12.00309299,44.17651509
920,54.82833302,24.76273641
921,-0.041515538,0.238194971
922,22.73469825,-16.64005919
923,2.363577061,0.404462609
924,57.48571871,-23.79014351
925,71.88536363,-12.03344325
926,55.8921125,40.829394
927,90.13144593,-26.29330186
928,-8.71141248,-23.17825365
929,68.12263216,-15.34799862
930,97.65836826,-22.28471217
931,32.16461518,-26.0280699
932,-5.648935499,-28.48439069
933,22.22427588,43.18360128
934,13.43130928,1.503137085
935,40.08905818,-14.06809112
936,76.02559442,-26.22270271
937,48.53872816,25.43328118
938,-12.04767245,24.84241141
939,39.23175952,38.15427771
940,-24.74202613,32.07312989
941,41.26505262,40.55510539
942,12.84614297,26.90921099
943,39.90444047,-20.04436682
944,97.93267329,-11.42692682
945,46.82521338,5.894694856
946,46.56241844,3.76945481
947,-6.239151915,0.67522147
948,-20.75983639,42.82863711
949,73.63246829,34.28461554
950,70.98559631,-12.55010451
951,-23.27838889,9.377830398
952,-3.462946507,-13.63938376
953,66.67622355,-3.281426087
954,13.14389698,35.83861896
955,-24.81515415,19.44823002
956,-13.77271028,-29.70949605
